Time;air_temperature;dewpoint;wind_direction;wind_speed;ambient_pressure;PM10;PM2.5;;
08/09/2017 21:00;32.86;2.99;353.45;3.25;863,84;25.26;12.42;;
08/09/2017 22:00;30.67;4.1;19.41;2.6;863,73;24.87;12.23;;
08/09/2017 23:00;30.12;4.08;9.62;2.97;863,87;25.82;12.09;;
08/10/2017 00:00;29.08;4.69;19.76;3.37;864,10;25.4;11.99;;
08/10/2017 01:00;28.41;2.76;7.7;3.21;864,59;25.3;11.78;;
08/10/2017 02:00;27.51;0.34;347.16;3.71;865,16;24.43;11.68;;
08/10/2017 03:00;26.64;-0.49;347.77;3.98;865,42;24.11;11.45;;
08/10/2017 04:00;25.86;-0.82;359.84;3.11;865,46;23.55;11.21;;
08/10/2017 05:00;25.36;0.4;7.82;2.91;865,44;23.77;11.28;;
08/10/2017 06:00;24.54;0.15;351;3.25;865,06;76.33;13.22;;
08/10/2017 07:00;24.08;-1.1;334.13;2.94;864,69;26.1;11.93;;
08/10/2017 08:00;24.52;-0.86;356.54;3.23;864,27;25.91;12.3;;
08/10/2017 09:00;25.75;0.35;353.69;2.57;863,77;26.74;12.63;;
08/10/2017 10:00;26.51;2.04;350.74;4.55;863,44;27.31;12.39;;
08/10/2017 11:00;27.95;1.31;348.5;5.07;863,27;29.36;12.32;;
08/10/2017 12:00;29.25;0.95;359.25;4.49;863,27;27.65;12.3;;
08/10/2017 13:00;30.26;-0.31;0.82;4.32;863,47;26.34;12;;
08/10/2017 14:00;31.39;0.07;2.31;3.94;864,15;26.18;12.22;;
08/10/2017 15:00;32.38;0.76;355.85;4.3;864,87;26.38;12.03;;
08/10/2017 16:00;33.26;-0.48;5.31;3.49;864,80;25.4;12.05;;
08/10/2017 17:00;33.54;-0.17;352.28;4.11;864,73;25.79;11.99;;
08/10/2017 18:00;33.29;2.04;354.15;4.33;864,71;25.95;12.14;;
08/10/2017 19:00;32;4.89;357.32;4.39;864,55;28.51;12.55;;
08/10/2017 20:00;30.7;6.95;357.19;5.05;864,40;30.08;12.64;;
08/10/2017 21:00;29.05;7.94;9.86;4.46;864,39;31.16;13.86;;
08/10/2017 22:00;27.82;8.11;1.25;4.08;864,23;29.6;12.92;;
08/10/2017 23:00;26.13;8.66;8.59;5.02;863,94;36.75;13.07;;
08/11/2017 00:00;24.92;9.33;8.18;5.17;864,19;35.95;12.77;;
08/11/2017 01:00;24.14;9.05;1.06;5.09;864,96;28.59;12.43;;
08/11/2017 02:00;23.27;8.39;3.63;4.62;865,22;25.94;11.93;;
08/11/2017 03:00;22.78;8.09;5.95;4.93;865,01;25.45;11.8;;
08/11/2017 04:00;22.26;7.72;0.12;4.35;864,54;24.8;11.83;;
08/11/2017 05:00;22.02;7.43;346.9;4.26;864,11;24.58;11.97;;
08/11/2017 06:00;21.37;7.48;350.33;4.38;863,75;24.72;12.28;;
08/11/2017 07:00;20.83;7.83;350.09;4.23;863,28;24.97;12.39;;
08/11/2017 08:00;20.89;8.58;355;4.14;862,96;25.62;12.51;;
08/11/2017 09:00;21.73;9.16;1.22;4.68;862,59;24.74;12.52;;
08/11/2017 10:00;23.15;9.26;1.75;3.81;862,27;25.22;12.59;;
08/11/2017 11:00;25.11;9.08;356.67;2.68;861,84;26.05;12.82;;
08/11/2017 12:00;26.79;8.61;351.6;3.05;861,79;25.71;12.59;;
08/11/2017 13:00;28.21;8.18;347.95;3.26;862,04;25.55;12.55;;
08/11/2017 14:00;29.49;7.86;348.57;2.94;862,70;25.53;12.63;;
08/11/2017 15:00;30.37;7.34;339.22;2.13;863,34;25.32;12.38;;
08/11/2017 16:00;31.35;6.02;339.07;2.52;863,41;26.17;12.07;;
08/11/2017 17:00;31.82;4.94;346.34;2.03;863,18;25.45;11.89;;
08/11/2017 18:00;32.21;3.48;3.37;2.02;862,69;24.29;11.87;;
08/11/2017 19:00;32.04;5.12;5.15;3.03;862,78;25.39;11.99;;
08/11/2017 20:00;30.65;6.42;352.84;3.78;862,70;25.3;12.27;;
08/11/2017 21:00;29.23;8.22;359.76;3.05;862,79;25.03;12.33;;
08/11/2017 22:00;27.96;9.44;8.15;2.92;862,69;29.01;12.3;;
08/11/2017 23:00;26.6;10.73;15.98;3.53;862,67;25.02;11.86;;
08/12/2017 00:00;25.59;10.38;16.99;3.76;862,95;24.18;11.9;;
08/12/2017 01:00;25.01;8.97;12.71;3.77;863,25;23.96;11.74;;
08/12/2017 02:00;24.53;6.86;9.01;3.27;863,53;23.82;11.37;;
08/12/2017 03:00;23.83;4.72;18.8;2.44;863,55;27.89;11.61;;
08/12/2017 04:00;23.3;3.71;18.28;3.02;863,37;23.62;11.15;;
08/12/2017 05:00;22.83;3.97;12.93;3.06;863,06;23.89;11.28;;
08/12/2017 06:00;22.36;3.78;21.33;3.4;862,59;23.81;11.45;;
08/12/2017 07:00;22.05;4.16;18.08;3.23;862,06;24.44;11.92;;
08/12/2017 08:00;22.2;4.87;30.08;2.59;861,49;24.76;12.23;;
08/12/2017 09:00;23.2;5.04;34.8;2.85;861,02;25.02;12.38;;
08/12/2017 10:00;24.91;4.84;18.24;3.03;860,74;25.88;12.63;;
08/12/2017 11:00;27.01;5.01;11.32;2.62;860,48;36.71;12.71;;
08/12/2017 12:00;29.23;6.27;359.77;1.37;860,34;28.28;13.28;;
08/12/2017 13:00;30.76;6.75;224.41;0.49;860,60;30.07;13.37;;
08/12/2017 14:00;31.73;6.99;198.05;0.51;861,27;29.35;13.7;;
08/12/2017 15:00;32.45;6.7;206.51;0.93;861,72;27.76;12.93;;
08/12/2017 16:00;33.22;6.2;216.55;1.31;861,74;27.77;12.67;;
08/12/2017 17:00;33.82;4.96;211.02;1.08;861,86;27.52;12.45;;
08/12/2017 18:00;34.32;4.36;179.53;0.65;861,76;28.07;12.58;;
08/12/2017 19:00;34.27;3.72;179.12;0.76;861,48;27.39;12.39;;
08/12/2017 20:00;33.41;3.39;223.52;0.47;861,50;27.81;12.6;;
08/12/2017 21:00;32.05;4.12;19.26;2.04;861,57;28.48;13.17;;
08/12/2017 22:00;30.67;5.11;19.8;2.92;861,59;28.49;12.73;;
08/12/2017 23:00;29.24;6.54;10.33;2.76;861,73;53.11;12.82;;
08/13/2017 00:00;28.22;7.31;14.84;3.03;862,03;27.23;12.3;;
08/13/2017 01:00;28.12;8.03;357.85;2.27;862,34;28.13;12.52;;
08/13/2017 02:00;27.57;8.93;16.71;2.95;862,47;27.47;12.45;;
08/13/2017 03:00;26.87;9.15;18.16;3.82;862,37;25.77;12.2;;
08/13/2017 04:00;26.54;9.07;356.97;3.54;862,17;25.39;12.1;;
08/13/2017 05:00;25.84;9.05;15.78;3.07;861,66;25.18;12.05;;
08/13/2017 06:00;24.92;9.1;19.29;2.83;861,09;30.2;12.32;;
08/13/2017 07:00;24.52;9.18;24.3;2.84;860,56;28.83;12.51;;
08/13/2017 08:00;24.44;9.23;44.99;2.65;860,05;26.8;12.94;;
08/13/2017 09:00;25.78;9.1;44.13;2.7;859,58;27.73;13.14;;
08/13/2017 10:00;27.4;8.89;33.33;2.87;859,20;29.46;13.28;;
08/13/2017 11:00;29.17;8.54;25.74;2.65;858,90;28.7;13.45;;
08/13/2017 12:00;31.63;6.53;341.46;0.6;858,77;28.53;13.29;;
08/13/2017 13:00;32.52;5.82;14.12;0.58;859,01;28.96;13.26;;
08/13/2017 14:00;34.02;5.77;196.98;0.51;859,62;30.29;13.78;;
08/13/2017 15:00;34.77;1.84;170.06;2.32;859,99;28.78;13.24;;
08/13/2017 16:00;35.61;-0.85;170.78;2.14;859,82;29.13;13.59;;
08/13/2017 17:00;35.91;0.75;176.19;2.53;859,88;29.4;13.54;;
08/13/2017 18:00;36.21;0.53;178;2.41;859,87;29.62;13.85;;
08/13/2017 19:00;35.93;0.54;176.67;1.72;859,80;31.11;14.04;;
08/13/2017 20:00;34.74;1.62;188.21;1.18;859,68;33.3;14.66;;
08/13/2017 21:00;33.08;1.9;170.16;0.42;859,60;35.74;15.48;;
08/13/2017 22:00;32.69;5.05;31.87;2.21;859,66;33.27;14.53;;
08/13/2017 23:00;31.05;7.75;30.82;2.96;859,98;28.67;13.26;;
08/14/2017 00:00;29.61;9.77;38.03;3.12;860,54;27.84;13.03;;
08/14/2017 01:00;28.46;9.84;58.68;2.98;861,14;26.93;12.94;;
08/14/2017 02:00;27.43;9.2;40.47;2.95;861,32;26.36;12.67;;
08/14/2017 03:00;26.57;9.95;40.55;2.86;861,45;26.55;12.74;;
08/14/2017 04:00;25.9;10.69;33.25;2.77;861,33;26.03;12.56;;
08/14/2017 05:00;25.29;10.8;30.56;2.92;860,99;27.21;12.41;;
08/14/2017 06:00;24.8;10.62;29.29;3.1;860,71;26.46;12.76;;
08/14/2017 07:00;24.47;10.48;27;3.08;860,49;27.22;13.1;;
08/14/2017 08:00;24.64;10.35;24.79;3.03;859,93;27.58;13.42;;
08/14/2017 09:00;25.94;9.79;35.79;3.11;859,55;28.65;13.52;;
08/14/2017 10:00;27.81;9.63;27.06;2.79;859,34;29.33;13.87;;
08/14/2017 11:00;30.1;8.31;31.27;2.59;859,02;30.05;14.22;;
08/14/2017 12:00;32.11;6.47;46.22;1.68;858,99;32.19;14.69;;
08/14/2017 13:00;33.65;4.32;273.85;0.48;859,63;34.4;15.37;;
08/14/2017 14:00;34.85;3.39;259.44;1.02;860,53;36.6;15.65;;
08/14/2017 15:00;36.5;-1.68;168.57;2.26;860,98;35.75;13.99;;
08/14/2017 16:00;37.32;-4.49;156.04;4.03;861,39;33.88;13.1;;
08/14/2017 17:00;37.57;-5.57;161.35;4.21;861,70;35.45;12.91;;
08/14/2017 18:00;37.04;-5.99;172.32;3.74;861,67;30.96;12.44;;
08/14/2017 19:00;36.26;-4.78;164.28;3.56;861,85;28.42;12.4;;
08/14/2017 20:00;34.7;-3.3;157.08;4.53;862,16;29.02;12.71;;
08/14/2017 21:00;32.91;-1.33;157.14;3.5;862,34;30.01;13.31;;
08/14/2017 22:00;31.1;7.37;36.6;2.05;862,71;32.25;13.71;;
08/14/2017 23:00;28.37;12.76;50.32;2.36;863,05;30.02;13.49;;
08/15/2017 00:00;27.06;13.9;33.68;2.69;863,57;28.49;13.36;;
08/15/2017 01:00;26.19;14.12;19.53;3.54;863,98;28.91;13.2;;
08/15/2017 02:00;25.31;14.19;17.43;3.92;864,29;28.15;13.15;;
08/15/2017 03:00;24.48;13.99;19.15;4.05;864,45;68.07;13.85;;
08/15/2017 04:00;23.87;13.79;16.66;3.53;864,32;220.44;16.89;;
08/15/2017 05:00;23.43;13.91;13.5;3.29;864,06;31.85;13.45;;
08/15/2017 06:00;22.93;13.9;11.49;3.89;863,62;30.47;13.46;;
08/15/2017 07:00;22.8;13.73;15.57;3.59;863,14;31.75;13.77;;
08/15/2017 08:00;22.91;13.42;11.97;3.25;862,71;32.73;14.08;;
08/15/2017 09:00;23.66;13.51;3.85;3.42;862,33;34.8;14.64;;
08/15/2017 10:00;24.65;13.01;8.52;3.94;862,11;36.78;14.46;;
08/15/2017 11:00;25.96;12.87;7.24;4.12;861,97;37.17;14.54;;
08/15/2017 12:00;27.65;12.54;5.48;3.21;862,20;38.42;14.83;;
08/15/2017 13:00;29.2;11.52;355.41;2.14;862,88;42.03;15.18;;
08/15/2017 14:00;30.47;10.29;327.32;1.25;863,61;45.93;14.98;;
08/15/2017 15:00;31.48;9.56;333.74;0.96;863,76;47.09;14.96;;
08/15/2017 16:00;32.37;9.8;236.75;0.59;863,70;46.64;14.3;;
08/15/2017 17:00;33.17;9.67;339.91;0.88;863,71;48.88;14.87;;
08/15/2017 18:00;32.86;8.97;343.61;1.58;863,66;46.62;14.88;;
08/15/2017 19:00;32.23;8.03;11.64;2.27;863,49;51.3;15.03;;
08/15/2017 20:00;31.08;7.27;2.66;3.18;863,35;50.36;14.57;;
08/15/2017 21:00;29.19;9.64;12.55;3.38;863,69;42.97;14.03;;
08/15/2017 22:00;27.78;10.93;5.37;3.49;864,16;39.54;13.73;;
08/15/2017 23:00;26.43;11.12;9.23;3.48;864,64;38.38;13.41;;
08/16/2017 00:00;25.48;10.65;4.6;3.96;864,86;40.47;13.14;;
08/16/2017 01:00;24.5;11.14;4.86;4.22;865,12;49.3;13.1;;
08/16/2017 02:00;23.61;11.35;5.63;3.96;865,07;40.18;12.66;;
08/16/2017 03:00;23.03;10.81;6.32;4.1;865,14;201.12;14.91;;
08/16/2017 04:00;22.62;9.56;9.47;4.65;865,13;42.68;12.55;;
08/16/2017 05:00;21.85;8.1;10.73;4.61;864,83;40.68;12.4;;
08/16/2017 06:00;21.23;7.45;0.88;3.94;864,32;36.2;12.38;;
08/16/2017 07:00;20.97;6.73;8.77;3.43;863,84;36.68;12.7;;
08/16/2017 08:00;21.1;6.09;9.26;3.33;863,16;37.89;13.15;;
08/16/2017 09:00;22.06;5.3;12.39;3.82;862,75;40.43;13.4;;
08/16/2017 10:00;23.33;5.48;8.77;3.57;862,46;41.78;13.51;;
08/16/2017 11:00;25.29;6.8;17.66;2.87;862,36;41.05;13.63;;
08/16/2017 12:00;26.93;8.14;13.21;2.75;862,67;41.14;14.2;;
08/16/2017 13:00;28.1;8.72;4.84;1.92;863,04;45;14.42;;
08/16/2017 14:00;29.46;8.67;18.96;1.89;863,40;46.74;14.87;;
08/16/2017 15:00;30.47;8.51;356.8;1.44;863,40;49.93;14.72;;
08/16/2017 16:00;31.11;8.14;25.64;2.47;863,51;47.44;14.36;;
08/16/2017 17:00;31.18;7.72;7.9;3.48;863,46;45.86;14.08;;
08/16/2017 18:00;29.51;8.65;348.85;1.52;863,06;104.09;17.75;;
08/16/2017 19:00;21.6;14.17;315.7;4.15;863,21;98.03;16.25;;
08/16/2017 20:00;23.72;11.04;350.44;3.09;863,39;47.34;14.54;;
08/16/2017 21:00;23.19;10.61;14.07;0.53;863,36;148.03;14.77;;
08/16/2017 22:00;22.99;11.19;23.44;1.08;863,83;45.58;14.41;;
08/16/2017 23:00;21.98;12.92;322.43;1.31;864,06;41.7;14.38;;
08/17/2017 00:00;21.43;13.1;17.42;2.96;864,49;33.5;13.3;;
08/17/2017 01:00;21.75;11.92;21.36;3.53;864,61;454.04;16.99;;
08/17/2017 02:00;21.26;12.14;357.68;2.9;864,51;33.64;12.96;;
08/17/2017 03:00;20.85;11.65;10.47;2.69;864,25;28.98;12.9;;
08/17/2017 04:00;20.24;11.75;17.39;2.5;863,92;26.82;12.85;;
08/17/2017 05:00;19.47;11.87;46.2;2.02;863,58;31.89;13.01;;
08/17/2017 06:00;19.58;11.92;17.12;1.28;863,05;221.48;15.82;;
08/17/2017 07:00;19.12;11.69;58.85;0.83;862,32;391.99;17.51;;
08/17/2017 08:00;18.37;12.86;120.19;0.67;861,59;132.7;18.24;;
08/17/2017 09:00;18.32;13.94;27.1;3.36;860,98;35.33;17.15;;
08/17/2017 10:00;20.36;13.01;16.73;2.87;860,61;44.58;16.58;;
08/17/2017 11:00;22.61;13.13;6.04;2.93;860,62;50.44;17.44;;
08/17/2017 12:00;24.23;12.29;356.88;3.14;860,84;43.41;15.98;;
08/17/2017 13:00;26.61;11.87;3.26;2.11;861,17;47.92;16.37;;
08/17/2017 14:00;28.35;11.42;12.1;2.32;861,59;46.98;16.55;;
08/17/2017 15:00;29.47;10.72;353.2;2.01;861,95;47.34;16.39;;
08/17/2017 16:00;30.57;10.38;349.38;2.14;862,13;49.95;16.64;;
08/17/2017 17:00;31.56;9.79;336.77;1.77;862,66;55.25;17.2;;
08/17/2017 18:00;31.9;9.34;358.34;1.2;862,86;56.67;17.32;;
08/17/2017 19:00;31.02;10.16;17.41;2.76;863,13;54.13;16.88;;
08/17/2017 20:00;28.99;10.98;14.94;3.72;863,34;48.5;15.73;;
08/17/2017 21:00;27.2;11.67;11.5;3.36;863,26;43.1;15.14;;
08/17/2017 22:00;25.9;11.52;18.11;2.67;863,57;49.54;14.85;;
08/17/2017 23:00;25.01;11.45;23.59;3.42;863,83;38.07;14.22;;
08/18/2017 00:00;24.57;11.03;18.89;4.06;864,21;42.91;14.08;;
08/18/2017 01:00;23.98;10.98;20.08;4.05;864,48;70.71;14.37;;
08/18/2017 02:00;23.47;10.94;23;4.25;864,74;35.67;13.49;;
08/18/2017 03:00;23.19;10.71;34.5;3.13;864,72;32.03;13.44;;
08/18/2017 04:00;22.68;10.83;53.04;3.27;864,58;30.56;13.43;;
08/18/2017 05:00;21.97;10.96;44.16;3;864,17;30.61;13.47;;
08/18/2017 06:00;21.32;10.79;40.23;2.34;863,36;31.83;13.83;;
08/18/2017 07:00;21.11;10.56;30.82;2.12;862,41;34.3;14.03;;
08/18/2017 08:00;21.2;10.47;15.21;1.25;861,81;39.01;14.62;;
08/18/2017 09:00;22.59;10.67;5.51;1.51;861,43;44.1;15.23;;
08/18/2017 10:00;23.65;11.41;295.95;0.96;861,31;41.93;14.95;;
08/18/2017 11:00;25.19;11.21;349.79;0.37;861,21;45.37;15.41;;
08/18/2017 12:00;26.96;11.1;154.95;0.71;861,44;50.12;16.08;;
08/18/2017 13:00;28.23;11;213.64;1.12;861,85;56.03;17.59;;
08/18/2017 14:00;29.61;7.96;223.22;1.31;862,29;75.34;15.93;;
08/18/2017 15:00;30.86;2.1;188.49;1.22;862,60;87.08;15.32;;
08/18/2017 16:00;31.54;1.97;163.5;1.61;862,71;83.17;14.5;;
08/18/2017 17:00;32.15;2.92;177.48;1.4;862,62;64.16;14.29;;
08/18/2017 18:00;32.3;3.32;219.51;0.73;862,44;71.04;14.84;;
08/18/2017 19:00;32.41;1.69;204.41;0.5;862,33;70.33;14.47;;
08/18/2017 20:00;31.42;0.77;191.63;0.6;862,53;69.13;14.24;;
08/18/2017 21:00;29.74;2.06;182.96;0.62;862,60;73.66;15.48;;
08/18/2017 22:00;28.96;5.09;16.69;1.37;862,84;76.62;16.7;;
08/18/2017 23:00;28.09;8.78;11.74;2.5;863,19;72.03;14.66;;
08/19/2017 00:00;26.63;9.75;13.74;2.95;863,48;48.55;13.82;;
08/19/2017 01:00;25.4;10.61;8.86;3.06;863,85;44.03;13.75;;
08/19/2017 02:00;24.7;11.01;14.18;3.48;863,96;42.42;13.76;;
08/19/2017 03:00;23.81;11.29;12.58;3.36;863,91;40.9;13.55;;
08/19/2017 04:00;23.21;11.48;7.44;3.43;863,62;39.46;13.56;;
08/19/2017 05:00;22.73;11.36;8.09;2.25;863,12;39.21;13.59;;
08/19/2017 06:00;22.27;11.33;4.07;2.44;862,51;36.73;13.53;;
08/19/2017 07:00;21.86;11.45;15.1;3.06;861,91;38.37;14.03;;
08/19/2017 08:00;21.88;11.53;19.77;2.79;861,30;37.18;14.27;;
08/19/2017 09:00;23.1;11.52;43.51;2.73;860,82;40.14;14.73;;
08/19/2017 10:00;24.66;11.47;32.92;3.1;860,46;42.32;15.17;;
08/19/2017 11:00;26.24;11.38;17.43;3.57;860,16;41.54;15.14;;
08/19/2017 12:00;28.41;10.77;17.93;2.85;859,92;46.55;15.58;;
08/19/2017 13:00;30.56;8.39;13.66;1.38;859,94;56.08;15.58;;
08/19/2017 14:00;31.7;5.76;312.07;0.99;860,26;55.88;15.03;;
08/19/2017 15:00;32.72;4.19;253.56;1;860,50;53.91;14.33;;
08/19/2017 16:00;33.55;5.07;251.07;0.93;860,25;57.65;14.59;;
08/19/2017 17:00;34.05;4.86;195.04;1.1;860,20;55.22;14.53;;
08/19/2017 18:00;34.07;4.63;171.52;1.59;860,72;55.08;14.4;;
08/19/2017 19:00;33.63;5.44;210.16;1.67;860,72;60.09;14.91;;
08/19/2017 20:00;31.92;8.1;12.29;2.92;860,50;52.22;14.8;;
08/19/2017 21:00;29.78;9.76;9.37;2.7;860,53;48.52;14.75;;
08/19/2017 22:00;28.06;9.63;8.41;3.26;860,86;45.52;13.84;;
08/19/2017 23:00;26.68;8.61;20.92;4.75;861,09;51.02;13.28;;
08/20/2017 00:00;25.77;8.33;20.7;4.58;861,53;42.43;13.04;;
08/20/2017 01:00;24.85;8.6;19.27;5.01;862,09;43.32;12.84;;
08/20/2017 02:00;24.12;9.3;15.69;5.13;862,05;43.83;12.71;;
08/20/2017 03:00;23.55;9.47;13.39;4.59;862,16;39.01;12.52;;
08/20/2017 04:00;23.14;9.7;13.69;4.24;862,06;37.37;12.66;;
08/20/2017 05:00;22.48;9.59;18.26;4.88;861,67;36.95;12.63;;
08/20/2017 06:00;22.15;9.33;17.58;4.8;861,23;39.15;12.87;;
08/20/2017 07:00;21.95;8.5;18.01;4.04;860,74;39.12;13.39;;
08/20/2017 08:00;21.79;8.37;29.12;1.92;860,20;44.24;14;;
08/20/2017 09:00;22.9;8.72;14.18;2.69;859,95;42.76;13.94;;
08/20/2017 10:00;24.75;8.01;16.28;3.3;859,81;46.51;14.26;;
08/20/2017 11:00;27.08;6.85;14.59;4.36;859,70;49.52;14.49;;
08/20/2017 12:00;29.31;5.85;10.47;5.17;859,63;59.45;14.87;;
08/20/2017 13:00;31.35;5.61;7.08;4.83;859,93;62.24;15.49;;
08/20/2017 14:00;33.01;6.46;15.41;3.57;860,48;61.33;15.74;;
08/20/2017 15:00;33.96;6.67;24.42;1.93;860,90;58.26;15.79;;
08/20/2017 16:00;34.71;6.39;189.66;1.19;861,01;62.33;15.42;;
08/20/2017 17:00;34.61;5.79;183.63;1.98;861,11;58.86;15.21;;
08/20/2017 18:00;34.83;5.85;182.57;1.76;861,26;57.01;15.17;;
08/20/2017 19:00;33.9;6.37;49.06;0.91;861,34;59.05;15.31;;
08/20/2017 20:00;31.45;7.16;16.55;3.15;861,50;45.36;14.39;;
08/20/2017 21:00;30.01;8.36;3.37;3.12;861,68;38.03;14.03;;
08/20/2017 22:00;28.35;9.62;16.14;3.66;861,89;36.11;13.47;;
08/20/2017 23:00;27.05;10.63;26.59;3.69;862,38;33.9;12.92;;
08/21/2017 00:00;26.3;12.2;21.75;4.65;862,80;33.99;13.07;;
08/21/2017 01:00;25.64;12.27;21.47;4.57;863,18;32.11;12.86;;
08/21/2017 02:00;24.68;13.34;16.17;4.36;863,32;31.86;12.92;;
08/21/2017 03:00;24.05;13.34;11.99;3.53;863,41;30.55;12.86;;
08/21/2017 04:00;23.75;13.06;23.95;3.02;863,31;31.62;12.9;;
08/21/2017 05:00;23.26;13.15;32.19;2.88;862,65;30.19;12.94;;
08/21/2017 06:00;22.96;12.94;44.95;3.08;862,40;29.9;13.22;;
08/21/2017 07:00;22.66;12.7;45.54;2.81;862,01;34.04;13.91;;
08/21/2017 08:00;23.02;12.23;43.83;2.64;861,53;35.39;14.47;;
08/21/2017 10:00;26.14;10.68;34.81;2.77;861,04;39.06;14.83;;
08/21/2017 11:00;27.63;10.66;20.71;2.72;860,90;40.5;14.92;;
08/21/2017 12:00;30.01;9.89;15.23;1.64;860,95;45.59;15.26;;
08/21/2017 13:00;30.92;8.98;248.75;0.32;861,00;48.53;14.75;;
08/21/2017 14:00;31.89;9.49;202.63;1.12;861,59;56.51;16.15;;
08/21/2017 15:00;32.75;8.66;176.87;1.63;862,16;51.74;15.38;;
08/21/2017 16:00;33.48;6.72;204.18;1.89;862,33;50.11;14.55;;
08/21/2017 17:00;33.99;4.31;206.04;1.63;862,46;52.54;14.56;;
08/21/2017 18:00;34.36;0.87;184.11;1.84;862,63;46.37;13.56;;
08/21/2017 19:00;34.32;-4.63;193.74;1.67;862,70;41.59;12.15;;
08/21/2017 20:00;33.03;-5.15;198.53;0.83;862,71;50.6;15.71;;
08/21/2017 21:00;31.08;-2.55;318.1;0.51;862,80;58.77;16.94;;
08/21/2017 22:00;29.88;8.35;34.62;2.51;862,97;47.85;14.61;;
08/21/2017 23:00;28.41;9.32;21.53;2.67;863,19;46.98;14.47;;
08/22/2017 00:00;27.83;8.03;17.01;2.99;863,54;46.21;14.5;;
08/22/2017 01:00;26.76;8.73;357.7;2.93;863,99;44.95;13.86;;
08/22/2017 02:00;25.91;10;15.56;1.99;864,37;37.54;12.99;;
08/22/2017 03:00;25.17;9.99;14.76;2.08;864,81;37.45;12.94;;
08/22/2017 04:00;24.22;10.02;41.55;2.13;865,00;36.3;13.01;;
08/22/2017 05:00;23.74;10.1;38.14;2.5;865,06;35.95;12.96;;
08/22/2017 06:00;23.44;9.83;33.73;2.59;864,65;35.93;13.25;;
08/22/2017 07:00;23.08;9.18;29.02;2.72;864,27;39.62;13.67;;
08/22/2017 08:00;23.11;9.56;27.07;2.68;863,78;40.05;14.38;;
08/22/2017 09:00;24.34;10.51;28.44;2.68;863,45;42.45;14.47;;
08/22/2017 10:00;26.02;10.5;24.75;3.08;863,11;42.64;14.65;;
08/22/2017 11:00;27.94;10.19;11.24;3.11;862,83;43.57;14.5;;
08/22/2017 12:00;30.26;9.5;8.21;2.23;862,62;50.53;14.96;;
08/22/2017 13:00;32.46;4.18;107.27;0.51;862,46;49.4;13.74;;
08/22/2017 14:00;33.43;2.41;194.24;1.01;862,63;47.51;13.99;;
08/22/2017 15:00;34.42;2.19;187.91;1.35;862,83;51.81;14.11;;
08/22/2017 16:00;35.17;0.03;192.04;1.48;863,02;46.25;13.74;;
08/22/2017 17:00;35.78;-0.56;187.28;1.38;863,01;43.71;13.81;;
08/22/2017 18:00;35.66;0.1;212.28;1.3;862,93;44.55;13.76;;
08/22/2017 19:00;35.71;-3.14;197.77;1.86;863,07;43.23;12.95;;
08/22/2017 20:00;34.07;-1.32;246.66;1.12;862,88;70.49;15.68;;
08/22/2017 21:00;33.39;-0.34;8.67;0.9;862,79;76.41;18.06;;
08/22/2017 22:00;31.15;7.25;30.46;3.49;862,73;58.3;14.2;;
08/22/2017 23:00;29.37;9.91;26.84;3.04;862,86;46.29;13.68;;
08/23/2017 00:00;28.71;9.85;16.18;4.25;863,21;42.79;13.46;;
08/23/2017 01:00;27.82;8.87;26.96;3.61;863,47;40.45;13.38;;
08/23/2017 02:00;27.48;8.18;40.22;2.91;863,70;39.39;13.1;;
08/23/2017 03:00;26.64;8.6;39.55;2.83;863,92;37.02;12.94;;
08/23/2017 04:00;26.45;8.03;23.01;3.61;864,06;35.7;12.86;;
08/23/2017 05:00;25.99;8.47;22.36;3.99;863,71;34.98;12.87;;
08/23/2017 06:00;25.42;8.55;26.63;3.64;863,14;35.86;12.99;;
08/23/2017 07:00;24.94;9.19;31.74;3.56;862,61;38.05;13.55;;
08/23/2017 08:00;25.27;9.19;49.18;3;862,18;40.7;14.11;;
08/23/2017 09:00;26.48;8.65;48.65;2.72;861,51;43.65;14.28;;
08/23/2017 10:00;28.65;7.68;36.4;2.48;860,93;47.62;14.65;;
08/23/2017 11:00;30.93;7;25.38;2.03;860,57;54.7;15.12;;
08/23/2017 12:00;33.05;5.2;2.57;2.23;860,29;53.65;15.03;;
08/23/2017 13:00;34.33;2.72;331.2;1.24;860,24;54.2;14.73;;
08/23/2017 14:00;35.14;2.58;237.62;0.75;860,67;51.55;14.04;;
08/23/2017 15:00;36.04;3.1;222.44;1.68;861,20;56.31;14.47;;
08/23/2017 16:00;36.96;0.07;192.47;1.76;861,22;48.55;14.26;;
08/23/2017 17:00;37.89;-3.9;172.4;3.46;860,95;57.86;14.53;;
08/23/2017 18:00;37.39;-2.58;188.58;3.2;860,97;43.93;13.89;;
08/23/2017 19:00;36.78;-0.81;199.49;1.91;861,19;50.06;14.18;;
08/23/2017 20:00;35.31;-0.23;172.97;2.08;861,05;57.61;15.33;;
08/23/2017 21:00;33.24;-0.18;149.6;1.18;861,05;72.43;16.33;;
08/23/2017 22:00;32.27;5.51;25.19;2.53;861,03;57.02;15.18;;
08/23/2017 23:00;30.43;6.78;41.12;1.9;861,24;56.6;14.91;;
08/24/2017 00:00;29.36;7.62;37.37;2.54;861,76;51.5;14.67;;
08/24/2017 01:00;28.29;9.31;32.3;2.92;862,15;45.94;13.78;;
